_5_digit_ntd_id,_4_digit_ntd_id,agency,reporter_type,organization_type,agency_voms,mode,type_of_service,primary_uza_code,primary_uza_name,primary_uza_area_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,year,vehicles_operated_at_maximum_service_voms,vehicles_available_for_maximum_service_vams,rail_y_n,fixed_route_y_n,time_period,time_service_begins,time_service_ends,vehicles_passenger_cars_in_operation,actual_vehicles_passenger_car_miles,actual_vehicles_passenger_car_revenue_miles,actual_vehicles_passenger_deadhead_miles,actual_vehicles_passenger_car_hours,actual_vehicles_passenger_car_revenue_hours,actual_vehicles_passenger_car_deadhead_hours,unlinked_passenger_trips_upt,passenger_miles,days_of_service_operated,vehicles_passenger_cars_operated_in_maximum_service,vehicles_passenger_cars_available_for_maximum_service,ada_upt,scheduled_vehicles_passenger_car_revenue_miles,charter_service_hours,school_bus_hours,days_not_operated_due_to_strikes,sponsored_service_upt,trains_in_operation,train_miles,train_revenue_miles,train_deadhead_miles,train_hours,train_revenue_hours,train_deadhead_hours
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,3,4,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,3,4,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,3,4,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,3,4,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,3,4,N,N,Average Typical Weekday,5:00:00,22:30:00,3,205,197,8,34,33,1,449,193,261,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,3,4,N,N,Average Typical Saturday,6:30:00,22:30:00,2,84,80,4,33,31,2,215,71,52,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,3,4,N,N,Average Typical Sunday,6:30:00,22:30:00,2,84,79,5,19,19,0,214,64,52,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,3,4,N,N,Annual Total,,,,66546,61323,5223,11578,10896,682,30958,76209,,3,4,22806,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,5,11,N,Y,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,5,11,N,Y,Average Weekday - Midday,9:00:00,16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,5,11,N,Y,Average Weekday - PM Peak,16:30:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,5,11,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,5,11,N,Y,Average Typical Weekday,5:00:00,22:30:00,5,1075,935,140,98,93,5,1331,3075,261,,,,940,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,5,11,N,Y,Average Typical Saturday,6:30:00,4:00:00,4,617,590,27,75,73,2,612,1320,52,,,,600,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,5,11,N,Y,Average Typical Sunday,6:30:00,22:30:00,4,400,390,10,64,62,2,339,1317,52,,,,395,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,35000,2014,5,11,N,Y,Annual Total,,,,340107,314595,25512,32806,24857,7949,392023,935870,,5,11,,306310,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,3,4,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,3,4,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,3,4,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,3,4,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,3,4,N,N,Average Typical Weekday,9:00:00,22:30:00,3,208,192,16,36,33,3,67,182,261,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,3,4,N,N,Average Typical Saturday,9:00:00,22:30:00,2,107,96,11,33,30,3,21,78,52,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,3,4,N,N,Average Typical Sunday,9:00:00,22:30:00,2,107,96,11,20,17,3,20,76,52,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,3,4,N,N,Annual Total,,,,64724,59738,4986,11601,10894,707,19334,55510,,3,4,19334,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,6,7,N,Y,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,6,7,N,Y,Average Weekday - Midday,9:00:00,16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,6,7,N,Y,Average Weekday - PM Peak,16:30:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,6,7,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,6,7,N,Y,Average Typical Weekday,5:00:00,22:30:00,5,907,900,7,81,79,2,1429,898,261,,,,941,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,6,7,N,Y,Average Typical Saturday,6:30:00,4:00:00,4,897,891,6,62,60,2,611,890,52,,,,930,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,6,7,N,Y,Average Typical Sunday,6:30:00,22:30:00,4,894,890,4,60,58,2,440,887,52,,,,930,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",9,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2015,6,7,N,Y,Annual Total,,,,329859,323355,6504,27485,26755,730,425095,485600,,6,7,,340000,0,0,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,3,4,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,3,4,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,3,4,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,3,4,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,3,4,N,N,Average Typical Weekday,9:00:00,10:30:00,3,175,165,10,31,29,2,61,181,261,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,3,4,N,N,Average Typical Saturday,9:00:00,10:30:00,2,103,92,11,29,26,3,20,77,52,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,3,4,N,N,Average Typical Sunday,9:00:00,10:30:00,2,103,93,10,18,15,3,18,74,52,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,3,4,N,N,Annual Total,,,,56575,51588,4987,10351,9645,706,17503,53401,,3,4,17503,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,8,9,N,Y,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,8,9,N,Y,Average Weekday - Midday,9:00:00,16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,8,9,N,Y,Average Weekday - PM Peak,16:30:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,8,9,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,8,9,N,Y,Average Typical Weekday,5:00:00,22:30:00,5,955,945,10,80,77,3,1418,931,261,,,,952,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,8,9,N,Y,Average Typical Saturday,6:30:00,23:30:00,4,908,900,8,63,59,4,606,889,52,,,,925,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,8,9,N,Y,Average Typical Sunday,6:30:00,22:30:00,4,897,893,4,59,57,2,429,875,52,,,,925,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",11,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2016,8,9,N,Y,Annual Total,,,,351489,337927,13562,27323,26288,1035,421604,482109,,8,9,,342845,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,3,4,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,3,4,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,3,4,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,3,4,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,3,4,N,N,Average Typical Weekday,9:00:00,9:00:00,3,170,158,12,30,29,1,46,159,261,,,,,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,3,4,N,N,Average Typical Saturday,9:00:00,9:00:00,2,99,90,9,29,28,1,21,89,52,,,,,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,3,4,N,N,Average Typical Sunday,9:00:00,9:00:00,2,95,90,5,20,18,2,20,88,52,,,,,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,3,4,N,N,Annual Total,,,,54458,50598,3860,10378,9961,417,14243,50703,,3,4,14243,,0,0,,0,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,5,9,N,Y,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,5,9,N,Y,Average Weekday - Midday,9:00:00,16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,5,9,N,Y,Average Weekday - PM Peak,16:30:00,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,5,9,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,5,9,N,Y,Average Typical Weekday,5:00:00,4:30:00,5,1278,1258,20,103,101,2,1112,1920,261,,,,1260,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,5,9,N,Y,Average Typical Saturday,5:00:00,4:30:00,4,1004,995,9,77,76,1,668,893,52,,,,996,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,5,9,N,Y,Average Typical Sunday,6:30:00,22:30:00,4,1003,988,15,77,76,1,511,866,52,,,,989,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2017,5,9,N,Y,Annual Total,,,,426420,420132,6288,34630,33356,1274,351540,590668,,5,9,,420236,0,0,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,3,4,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,3,4,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,3,4,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,3,4,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,3,4,N,N,Average Typical Weekday,9:00 AM,9:00 AM,3,163,155,8,31,29,2,24,158,261,,,,,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,3,4,N,N,Average Typical Saturday,9:00 AM,9:00 AM,2,82,71,11,22,20,2,11,74,52,,,,,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,3,4,N,N,Average Typical Sunday,9:00 AM,9:00 AM,2,64,57,7,17,15,2,9,60,52,,,,,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,3,4,N,N,Annual Total,,,,50135,47111,3024,10015,9389,626,7304,48206,,3,4,7304,,0,0,,0,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,5,9,N,Y,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,5,9,N,Y,Average Weekday - Midday,9:00 AM,4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,5,9,N,Y,Average Weekday - PM Peak,4:30 PM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,5,9,N,Y,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,5,9,N,Y,Average Typical Weekday,5:00 AM,4:30 AM,5,1274,1253,21,101,99,2,708,1875,261,,,,1255,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,5,9,N,Y,Average Typical Saturday,5:00 AM,4:30 AM,4,990,979,11,75,74,1,235,843,52,,,,980,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,5,9,N,Y,Average Typical Sunday,6:30 AM,10:30 PM,4,988,979,9,74,73,1,209,856,52,,,,979,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2018,5,9,N,Y,Annual Total,,,,435370,428849,6521,34474,33484,990,207876,577723,,5,9,,429423,0,0,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2019,,,N,N,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2019,,,N,N,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2019,,,N,N,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2019,,,N,N,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2019,,,N,N,Average Typical Weekday,9:00:00,9:00:00,3,196,189,7,18,17,1,29,185,246,,,,,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2019,,,N,N,Average Typical Saturday,9:00:00,9:00:00,2,89,85,4,13,12,1,15,83,52,,,,,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2019,,,N,N,Average Typical Sunday,9:00:00,9:00:00,2,66,63,3,14,13,1,11,61,67,,,,,,,0,,,,,,,,
20006,20006,City of Long Beach,Full Reporter,"City, County or Local Government Unit or Department of Transportation",8,DR,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,13,33275,2019,3,4,N,N,Annual Total,,,,57234,55142,2092,6038,5673,365,8637,53913,,3,4,8637,,0,0,,0,,,,,,,
